benchmark,prediction,loss
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query3231.smt2,CVC4,2399.972322
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3558.smt2,Z3str4,2399.245913
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query3487.smt2,Z3str4,2384.9572
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3520.smt2,Z3str4,2367.4719
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3444.smt2,Z3str4,2330.9334
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query3423.smt2,Z3str4,2302.5419
/data/SMT-LIB-non-incremental/QF_S/2019-Jiang/slog/slog_stranger_2135_sink.smt2,Z3str4,2093.968
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query4673.smt2,Z3str4,1605.8429999999998
/data/SMT-LIB-non-incremental/QF_S/2019-Jiang/slog/slog_stranger_4197_sink.smt2,CVC4,222.1091
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query8867.smt2,CVC4,119.519012
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query4914.smt2,CVC4,105.17694
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query7487.smt2,CVC4,49.3869879
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query3214.smt2,CVC4,26.369603899999998
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query9416.smt2,CVC4,21.472372099999998
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query3316.smt2,CVC4,15.23973
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3577.smt2,CVC4,15.200766999999999
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query3950.smt2,CVC4,12.339085899999999
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query5315.smt2,CVC4,10.6337751
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query6842.smt2,CVC4,10.506674
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3694.smt2,CVC4,9.996113
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query4933.smt2,CVC4,8.104182
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3368.smt2,CVC4,7.64622
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query4293.smt2,CVC4,7.441732
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query4267.smt2,CVC4,6.6294231
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query10295.smt2,CVC4,6.1547941
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query4416.smt2,CVC4,5.926271000000001
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query8468.smt2,CVC4,5.271773
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query8589.smt2,CVC4,5.2211011
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query5098.smt2,CVC4,4.6054189999999995
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query5436.smt2,CVC4,4.0753301
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query3189.smt2,CVC4,3.8223181
/data/SMT-LIB-non-incremental/QF_S/2019-Jiang/slog/slog_stranger_2282_sink.smt2,CVC4,3.4743700000000004
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query6842.smt2,CVC4,3.363507
/data/SMT-LIB-non-incremental/QF_S/2019-Jiang/slog/slog_stranger_4374_sink.smt2,CVC4,3.3500219999999996
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query5763.smt2,CVC4,2.518336
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query4860.smt2,CVC4,2.3877951
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query8955.smt2,CVC4,2.2241661
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query7904.smt2,CVC4,2.217844
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3570.smt2,CVC4,2.010651
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3864.smt2,CVC4,1.9992298999999998
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3428.smt2,CVC4,1.95994
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3473.smt2,CVC4,1.8677971
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3476.smt2,CVC4,1.5208030000000001
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query6380.smt2,CVC4,1.451039
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query4258.smt2,CVC4,1.374571
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3164.smt2,CVC4,1.346166
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3386.smt2,CVC4,1.2638308999999999
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3532.smt2,CVC4,1.2438980000000002
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3873.smt2,CVC4,1.1943099000000001
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query8917.smt2,CVC4,1.155718
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query6387.smt2,CVC4,1.0400499
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query6203.smt2,CVC4,0.9874729999999999
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query8348.smt2,CVC4,0.9869009999999999
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query6569.smt2,CVC4,0.943469
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query5852.smt2,CVC4,0.9265680000000001
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query7561.smt2,CVC4,0.918477
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query4399.smt2,CVC4,0.8880871
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3569.smt2,CVC4,0.736502
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query3549.smt2,CVC4,0.7338109
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query9070.smt2,CVC4,0.6944469999999999
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3113.smt2,CVC4,0.6843321
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query6823.smt2,CVC4,0.665216
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3468.smt2,CVC4,0.660833
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3160.smt2,CVC4,0.5960729
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query6481.smt2,CVC4,0.54766
/data/SMT-LIB-non-incremental/QF_S/2019-Jiang/slog/slog_stranger_655_sink.smt2,Z3str4,0.509539
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query9063.smt2,CVC4,0.4699059
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3969.smt2,CVC4,0.45184799999999997
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query7455.smt2,CVC4,0.4367469
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3167.smt2,CVC4,0.4130599
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query7704.smt2,CVC4,0.3813571
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3534.smt2,CVC4,0.377602
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3556.smt2,CVC4,0.37157209999999996
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3155.smt2,CVC4,0.36452599999999996
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query6223.smt2,CVC4,0.29891690000000004
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries-no-ree/query5519.smt2,CVC4,0.28422390000000003
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query2885.smt2,CVC4,0.2812929
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query5216.smt2,CVC4,0.26923899999999995
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query3318.smt2,CVC4,0.25975699999999996
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query8000.smt2,CVC4,0.25241800000000003
/data/SMT-LIB-non-incremental/QF_S/2020-sygus-qgen/queries/query8867.smt2,CVC4,0.17352399999999998
